Year,Sex,Overall Position,Finish Time (min)
2025,Male,2529.0,109.767
2025,Female,2529.0,109.767
2025,Male,2531.0,109.8
2025,Female,2532.0,109.833
2025,Male,2533.0,109.883
2025,Female,2534.0,109.933
2025,Female,2535.0,109.95
2025,Male,2536.0,110.067
2025,Female,2537.0,110.15
2025,Female,2538.0,110.183
2025,Male,2539.0,110.3
2025,Male,2539.0,110.3
2025,Male,2541.0,110.367
2025,Male,2542.0,110.533
2025,Male,2543.0,110.633
2025,Male,2544.0,110.7
2025,Male,2545.0,110.8
2025,Female,2546.0,110.833
2025,Female,2546.0,110.833
2025,Male,2548.0,110.933
2025,Male,2549.0,111.183
2025,Male,2550.0,111.3
2025,Female,2551.0,111.45
2025,Male,2552.0,111.467
2025,Male,2553.0,111.5
2025,Female,2553.0,111.5
2025,Male,2553.0,111.5
2025,Male,2556.0,111.567
2025,Male,2557.0,111.583
2025,Female,2558.0,111.6
2025,Female,2558.0,111.6
2025,Male,2560.0,111.65
2025,Male,2560.0,111.65
2025,Female,2562.0,111.667
2025,Female,2563.0,111.683
2025,Female,2564.0,111.7
2025,Female,2564.0,111.7
2025,Female,2566.0,111.717
2025,Male,2567.0,111.75
2025,Female,2568.0,111.8
2025,Male,2569.0,111.967
2025,Female,2570.0,112.083
2025,Male,2571.0,112.1
2025,Female,2571.0,112.1
2025,Female,2573.0,112.15
2025,Female,2574.0,112.233
2025,Female,2575.0,112.283
2025,Male,2576.0,112.65
2025,Female,2577.0,112.683
2025,Female,2578.0,112.767
2025,Male,2578.0,112.767
2025,Male,2580.0,113.0
2025,Female,2581.0,113.017
2025,Male,2582.0,113.133
2025,Male,2583.0,113.183
2025,Male,2584.0,113.2
2025,Male,2585.0,113.25
2025,Male,2586.0,113.383
2025,Male,2587.0,113.4
2025,Male,2587.0,113.4
2025,Male,2589.0,113.533
2025,Male,2590.0,113.717
2025,Male,2591.0,113.733
2025,Male,2592.0,113.85
2025,Male,2593.0,113.967
2025,Male,2594.0,114.083
2025,Male,2595.0,114.15
2025,Female,2595.0,114.15
2025,Male,2597.0,114.2
2025,Female,2598.0,114.283
2025,Male,2599.0,114.367
2025,Female,2600.0,114.55
2025,Male,2601.0,114.633
2025,Male,2602.0,114.933
2025,Female,2603.0,115.033
2025,Female,2604.0,115.05
2025,Female,2605.0,115.117
2025,Male,2606.0,115.2
2025,Male,2607.0,115.217
2025,Male,2608.0,115.25
2025,Male,2609.0,115.533
2025,Female,2610.0,115.667
2025,Female,2611.0,115.967
2025,Male,2611.0,115.967
2025,Male,2613.0,116.167
2025,Male,2614.0,116.383
2025,Male,2615.0,116.4
2025,Male,2615.0,116.4
2025,Male,2617.0,116.717
2025,Female,2618.0,116.75
2025,Female,2619.0,116.867
2025,Male,2620.0,117.217
2025,Male,2621.0,117.533
2025,Female,2622.0,117.55
2025,Female,2623.0,117.617
2025,Female,2624.0,117.667
2025,Female,2625.0,117.7
2025,Female,2626.0,118.067
2025,Male,2627.0,118.267
2025,Male,2628.0,118.4
2025,Male,2629.0,119.55
2025,Male,2630.0,119.85
2025,Male,2631.0,119.917
2025,Female,2632.0,120.133
2025,Female,2633.0,120.15
2025,Male,2634.0,120.2
2025,Male,2635.0,120.533
2025,Male,2636.0,120.717
2025,Female,2637.0,120.883
2025,Male,2638.0,120.917
2025,Male,2639.0,120.983
2025,Male,2639.0,120.983
2025,Male,2641.0,121.017
2025,Male,2642.0,121.3
2025,Male,2643.0,121.683
2025,Female,2644.0,121.8
2025,Female,2645.0,121.817
2025,Female,2646.0,121.95
2025,Male,2647.0,122.633
2025,Male,2648.0,123.067
2025,Female,2649.0,125.3
2025,Female,2650.0,125.883
2025,Female,2651.0,126.133
2025,Male,2652.0,126.2
2025,Male,2653.0,126.233
2025,Female,2654.0,127.4
2025,Male,2655.0,128.35
2025,Male,2656.0,129.7
2025,Male,2657.0,132.617
2025,Male,2658.0,133.033
2025,Male,2659.0,133.15
2025,Female,2660.0,133.467
2025,Female,2661.0,133.983
2025,Female,2662.0,135.35
2025,Male,2663.0,139.483
2025,Female,2664.0,140.3
2025,Male,2665.0,142.383
2025,Male,2666.0,147.017
2026,Male,1.0,51.21666666666667
2026,Male,2.0,52.05
2026,Male,3.0,52.65
2026,Male,4.0,53.2
2026,Male,5.0,54.53333333333333
2026,Male,6.0,54.55
2026,Male,7.0,54.75
2026,Male,8.0,54.78333333333333
2026,Female,9.0,54.9
2026,Male,10.0,54.95
2026,Male,11.0,55.31666666666667
2026,Female,12.0,55.5
2026,Male,13.0,55.61666666666667
2026,Male,14.0,55.666666666666664
2026,Male,15.0,55.68333333333333
2026,Male,16.0,55.71666666666667
2026,Male,17.0,55.8
2026,Female,18.0,56.35
2026,Male,19.0,56.4
2026,Male,20.0,56.68333333333333
2026,Male,21.0,56.9
2026,Male,22.0,56.93333333333333
2026,Male,23.0,56.96666666666667
2026,Male,24.0,57.03333333333333
2026,Male,25.0,57.06666666666667
2026,Male,26.0,57.166666666666664
2026,Male,27.0,57.583333333333336
2026,Male,28.0,57.6
2026,Male,29.0,57.65
2026,Male,30.0,57.88333333333333
2026,Female,31.0,57.95
2026,Male,32.0,57.983333333333334
2026,Female,33.0,58.0
2026,Male,34.0,58.016666666666666
2026,Male,35.0,58.03333333333333
2026,Female,36.0,58.1
2026,Male,37.0,58.18333333333333
2026,Male,38.0,58.233333333333334
2026,Male,39.0,58.25
2026,Male,40.0,58.28333333333333
2026,Male,41.0,58.56666666666667
2026,Male,42.0,58.61666666666667
2026,Male,43.0,58.68333333333333
2026,Male,44.0,58.7
2026,Male,45.0,58.75
2026,Male,46.0,58.766666666666666
2026,Male,47.0,58.88333333333333
2026,Male,48.0,59.25
2026,Male,49.0,59.3
2026,Male,50.0,59.31666666666667
2026,Male,51.0,59.36666666666667
2026,Male,52.0,59.6
2026,Male,53.0,60.016666666666666
2026,Male,54.0,60.28333333333333
2026,Male,54.0,60.28333333333333
2026,Female,56.0,60.3
2026,Male,57.0,60.43333333333333
2026,Male,58.0,60.46666666666667
2026,Male,59.0,60.516666666666666
2026,Female,60.0,60.53333333333333
2026,Male,61.0,60.55
2026,Female,62.0,60.666666666666664
2026,Male,62.0,60.666666666666664
2026,Female,64.0,60.7
2026,Male,65.0,60.733333333333334
2026,Male,65.0,60.733333333333334
2026,Female,67.0,60.8
2026,Male,68.0,60.81666666666667
2026,Male,68.0,60.81666666666667
2026,Female,70.0,60.93333333333333
2026,Male,71.0,60.96666666666667
2026,Male,72.0,61.016666666666666
2026,Male,73.0,61.05
2026,Male,74.0,61.13333333333333
2026,Male,75.0,61.25
2026,Male,76.0,61.333333333333336
2026,Male,77.0,61.36666666666667
2026,Female,78.0,61.416666666666664
2026,Female,78.0,61.416666666666664
2026,Female,80.0,61.45
2026,Female,81.0,61.55
2026,Male,82.0,61.6
2026,Male,83.0,61.61666666666667
2026,Male,84.0,61.666666666666664
2026,Female,85.0,61.733333333333334
2026,Male,86.0,61.78333333333333
2026,Male,87.0,61.983333333333334
2026,Male,88.0,62.1
2026,Male,89.0,62.11666666666667
2026,Male,90.0,62.2
2026,Male,91.0,62.333333333333336
2026,Male,92.0,62.35
2026,Female,93.0,62.4
2026,Male,94.0,62.45
2026,Female,95.0,62.583333333333336
2026,Male,96.0,62.65
2026,Female,97.0,62.666666666666664
2026,Male,98.0,62.733333333333334
2026,Male,99.0,62.8
2026,Male,100.0,62.85
2026,Female,101.0,62.86666666666667
2026,Male,102.0,62.9
2026,Female,103.0,62.983333333333334
2026,Female,104.0,63.11666666666667
2026,Male,105.0,63.13333333333333
2026,Female,106.0,63.166666666666664
2026,Female,106.0,63.166666666666664
2026,Female,108.0,63.18333333333333
2026,Male,109.0,63.21666666666667
2026,Female,109.0,63.21666666666667
2026,Male,111.0,63.233333333333334
2026,Male,112.0,63.36666666666667
2026,Male,112.0,63.36666666666667
2026,Male,114.0,63.38333333333333
2026,Female,115.0,63.416666666666664
2026,Male,116.0,63.43333333333333
2026,Female,117.0,63.483333333333334
2026,Female,118.0,63.53333333333333
2026,Male,119.0,63.6
2026,Male,119.0,63.6
2026,Male,121.0,63.61666666666667
2026,Male,122.0,63.63333333333333
2026,Male,123.0,63.666666666666664
2026,Male,124.0,63.68333333333333
2026,Male,125.0,63.7
2026,Male,126.0,63.71666666666667
2026,Male,127.0,63.766666666666666
2026,Male,128.0,63.8
2026,Male,129.0,63.81666666666667
2026,Male,130.0,63.916666666666664
2026,Male,131.0,64.01666666666667
2026,Male,131.0,64.01666666666667
2026,Male,131.0,64.01666666666667
2026,Male,134.0,64.08333333333333
2026,Male,135.0,64.13333333333334
2026,Male,135.0,64.13333333333334
2026,Male,137.0,64.15
2026,Male,138.0,64.18333333333334
2026,Female,139.0,64.23333333333333
2026,Male,140.0,64.26666666666667
2026,Male,141.0,64.3
2026,Male,142.0,64.38333333333334
2026,Male,143.0,64.43333333333334
2026,Male,144.0,64.45
2026,Male,145.0,64.46666666666667
2026,Male,146.0,64.55
2026,Male,146.0,64.55
2026,Female,148.0,64.66666666666667
2026,Male,149.0,64.71666666666667
2026,Female,149.0,64.71666666666667
2026,Female,151.0,64.73333333333333
2026,Male,152.0,64.76666666666667
2026,Male,153.0,64.86666666666666
2026,Male,154.0,64.88333333333334
2026,Female,155.0,64.91666666666667
2026,Male,156.0,64.95
2026,Female,157.0,64.96666666666667
2026,Male,157.0,64.96666666666667
2026,Male,159.0,65.08333333333333
2026,Male,159.0,65.08333333333333
2026,Male,161.0,65.1
2026,Male,162.0,65.15
2026,Male,163.0,65.18333333333334
2026,Male,163.0,65.18333333333334
2026,Male,165.0,65.21666666666667
2026,Male,166.0,65.23333333333333
2026,Female,166.0,65.23333333333333
2026,Male,166.0,65.23333333333333
2026,Male,169.0,65.25
2026,Female,170.0,65.26666666666667
2026,Female,171.0,65.28333333333333
2026,Male,172.0,65.31666666666666
2026,Male,173.0,65.33333333333333
2026,Male,174.0,65.35
2026,Male,175.0,65.36666666666666
2026,Male,176.0,65.41666666666667
2026,Male,177.0,65.43333333333334
2026,Female,178.0,65.46666666666667
2026,Male,179.0,65.51666666666667
2026,Female,180.0,65.53333333333333
2026,Male,180.0,65.53333333333333
2026,Male,182.0,65.65
2026,Male,183.0,65.75
2026,Female,184.0,65.76666666666667
2026,Male,185.0,65.78333333333333
2026,Male,186.0,65.8
2026,Male,186.0,65.8
2026,Female,188.0,65.83333333333333
2026,Male,188.0,65.83333333333333
2026,Male,190.0,65.85
2026,Female,191.0,65.95
2026,Male,192.0,65.96666666666667
2026,Female,193.0,66.05
2026,Female,194.0,66.06666666666666
2026,Male,195.0,66.08333333333333
2026,Male,196.0,66.1
2026,Male,197.0,66.2
2026,Female,198.0,66.23333333333333
2026,Male,199.0,66.28333333333333
2026,Male,200.0,66.3
2026,Male,201.0,66.33333333333333
2026,Male,202.0,66.36666666666666
2026,Male,203.0,66.46666666666667
2026,Male,204.0,66.5
2026,Male,204.0,66.5
2026,Male,206.0,66.51666666666667
2026,Male,207.0,66.58333333333333
2026,Male,208.0,66.6
2026,Male,209.0,66.7
2026,Male,210.0,66.8
2026,Male,211.0,66.85
2026,Male,211.0,66.85
2026,Male,211.0,66.85
2026,Male,214.0,66.88333333333334
2026,Male,215.0,66.91666666666667
2026,Male,216.0,66.95
2026,Male,217.0,66.98333333333333
2026,Male,218.0,67.0
2026,Male,218.0,67.0
2026,Male,218.0,67.0
2026,Female,221.0,67.03333333333333
2026,Male,222.0,67.06666666666666
2026,Male,222.0,67.06666666666666
2026,Male,224.0,67.08333333333333
2026,Male,225.0,67.1
2026,Male,226.0,67.11666666666666
2026,Male,226.0,67.11666666666666
2026,Female,228.0,67.13333333333334
2026,Male,229.0,67.15
2026,Male,230.0,67.18333333333334
2026,Female,230.0,67.18333333333334
2026,Male,230.0,67.18333333333334
2026,Male,230.0,67.18333333333334
2026,Male,230.0,67.18333333333334
2026,Male,235.0,67.2
2026,Male,235.0,67.2
2026,Male,237.0,67.21666666666667
2026,Male,238.0,67.28333333333333
2026,Male,239.0,67.31666666666666
2026,Female,240.0,67.36666666666666
2026,Female,241.0,67.46666666666667
2026,Male,242.0,67.48333333333333
2026,Male,243.0,67.5
2026,Male,244.0,67.51666666666667
2026,Female,245.0,67.53333333333333
2026,Female,246.0,67.58333333333333
2026,Female,246.0,67.58333333333333
2026,Male,248.0,67.63333333333334
2026,Male,249.0,67.68333333333334
2026,Male,250.0,67.7
2026,Female,251.0,67.81666666666666
2026,Male,251.0,67.81666666666666
2026,Female,253.0,67.83333333333333
2026,Female,254.0,67.86666666666666
2026,Male,255.0,67.88333333333334
2026,Male,255.0,67.88333333333334
2026,Male,257.0,67.9
2026,Male,257.0,67.9
2026,Female,259.0,67.91666666666667
2026,Male,260.0,67.93333333333334
2026,Male,261.0,67.95
2026,Male,262.0,67.98333333333333
2026,Male,263.0,68.0
2026,Male,264.0,68.01666666666667
2026,Male,264.0,68.01666666666667
2026,Male,266.0,68.06666666666666
2026,Female,267.0,68.1
2026,Male,267.0,68.1
2026,Male,269.0,68.13333333333334
2026,Female,270.0,68.18333333333334
2026,Male,270.0,68.18333333333334
2026,Female,270.0,68.18333333333334
2026,Male,273.0,68.2
2026,Male,274.0,68.21666666666667
2026,Male,274.0,68.21666666666667
2026,Male,276.0,68.23333333333333
2026,Female,277.0,68.3
2026,Female,278.0,68.35
2026,Male,279.0,68.36666666666666
2026,Male,280.0,68.46666666666667
2026,Male,281.0,68.55
2026,Male,282.0,68.56666666666666
2026,Female,283.0,68.61666666666666
2026,Male,284.0,68.65
2026,Male,284.0,68.65
2026,Male,286.0,68.66666666666667
2026,Female,287.0,68.68333333333334
2026,Male,287.0,68.68333333333334
2026,Male,289.0,68.7
2026,Male,289.0,68.7
2026,Male,291.0,68.81666666666666
2026,Male,292.0,68.83333333333333
2026,Male,293.0,68.9
2026,Male,293.0,68.9
2026,Male,295.0,68.93333333333334
2026,Male,296.0,68.95
2026,Male,297.0,68.96666666666667
2026,Male,298.0,68.98333333333333
2026,Male,299.0,69.01666666666667
2026,Female,299.0,69.01666666666667
2026,Male,301.0,69.05
2026,Male,301.0,69.05
2026,Male,303.0,69.08333333333333
2026,Female,304.0,69.1
2026,Male,305.0,69.11666666666666
2026,Male,306.0,69.13333333333334
2026,Female,307.0,69.16666666666667
2026,Male,308.0,69.25
2026,Male,309.0,69.26666666666667
2026,Male,309.0,69.26666666666667
2026,Female,309.0,69.26666666666667
2026,Male,309.0,69.26666666666667
2026,Male,313.0,69.28333333333333
2026,Female,313.0,69.28333333333333
2026,Male,313.0,69.28333333333333
2026,Female,316.0,69.33333333333333
2026,Male,317.0,69.36666666666666
2026,Male,317.0,69.36666666666666
2026,Female,319.0,69.45
2026,Male,319.0,69.45
2026,Male,321.0,69.46666666666667
2026,Female,322.0,69.5
2026,Male,323.0,69.51666666666667
2026,Male,324.0,69.65
2026,Male,324.0,69.65
2026,Female,324.0,69.65
2026,Male,327.0,69.68333333333334
2026,Male,328.0,69.7
2026,Female,329.0,69.71666666666667
2026,Male,330.0,69.73333333333333
2026,Male,330.0,69.73333333333333
2026,Male,332.0,69.76666666666667
2026,Male,332.0,69.76666666666667
2026,Male,334.0,69.78333333333333
2026,Male,334.0,69.78333333333333
2026,Male,336.0,69.8
2026,Male,336.0,69.8
2026,Male,338.0,69.81666666666666
2026,Male,339.0,69.83333333333333
2026,Female,340.0,69.86666666666666
2026,Male,340.0,69.86666666666666
2026,Male,342.0,69.88333333333334
2026,Male,343.0,69.93333333333334
2026,Male,343.0,69.93333333333334
2026,Male,343.0,69.93333333333334
2026,Male,343.0,69.93333333333334
2026,Male,347.0,69.95
2026,Male,347.0,69.95
2026,Male,349.0,69.96666666666667
2026,Male,350.0,69.98333333333333
2026,Male,351.0,70.01666666666667
2026,Male,352.0,70.03333333333333
2026,Male,353.0,70.05
2026,Male,354.0,70.06666666666666
2026,Male,354.0,70.06666666666666
2026,Male,356.0,70.13333333333334
2026,Female,356.0,70.13333333333334
2026,Male,358.0,70.15
2026,Female,359.0,70.16666666666667
2026,Male,360.0,70.2
2026,Female,360.0,70.2
2026,Female,360.0,70.2
2026,Male,363.0,70.25
2026,Male,363.0,70.25
2026,Male,363.0,70.25
2026,Male,363.0,70.25
2026,Male,363.0,70.25
2026,Male,368.0,70.26666666666667
2026,Male,368.0,70.26666666666667
2026,Female,370.0,70.28333333333333
2026,Male,371.0,70.3
2026,Male,372.0,70.31666666666666
2026,Male,373.0,70.35
2026,Male,374.0,70.38333333333334
2026,Female,375.0,70.4
2026,Male,376.0,70.41666666666667
2026,Male,376.0,70.41666666666667
2026,Male,378.0,70.43333333333334
2026,Male,379.0,70.45
2026,Female,380.0,70.46666666666667
2026,Male,381.0,70.5
2026,Male,382.0,70.53333333333333
2026,Male,383.0,70.55
2026,Male,384.0,70.58333333333333
2026,Female,385.0,70.65
2026,Male,385.0,70.65
2026,Female,387.0,70.66666666666667
2026,Female,388.0,70.68333333333334
2026,Male,389.0,70.71666666666667
2026,Male,389.0,70.71666666666667
2026,Male,389.0,70.71666666666667
2026,Male,392.0,70.75
2026,Male,392.0,70.75
2026,Male,392.0,70.75
2026,Male,395.0,70.81666666666666
2026,Male,395.0,70.81666666666666
2026,Male,397.0,70.85
2026,Female,397.0,70.85
2026,Male,399.0,70.86666666666666
2026,Male,399.0,70.86666666666666
2026,Female,399.0,70.86666666666666
2026,Male,402.0,70.9
2026,Male,402.0,70.9
2026,Male,404.0,70.91666666666667
2026,Female,405.0,70.95
2026,Male,406.0,70.96666666666667
2026,Male,407.0,70.98333333333333
2026,Male,407.0,70.98333333333333
2026,Male,409.0,71.0
2026,Male,410.0,71.01666666666667
2026,Female,411.0,71.03333333333333
2026,Male,412.0,71.06666666666666
2026,Male,413.0,71.11666666666666
2026,Male,414.0,71.13333333333334
2026,Male,415.0,71.15
2026,Male,416.0,71.16666666666667
2026,Male,416.0,71.16666666666667
2026,Female,418.0,71.18333333333334
2026,Male,419.0,71.21666666666667
2026,Male,419.0,71.21666666666667
2026,Female,421.0,71.23333333333333
2026,Male,421.0,71.23333333333333
2026,Male,421.0,71.23333333333333
2026,Male,424.0,71.25
2026,Male,425.0,71.28333333333333
2026,Male,426.0,71.3
2026,Male,427.0,71.31666666666666
2026,Male,428.0,71.35
2026,Female,428.0,71.35
2026,Female,430.0,71.36666666666666
2026,Male,431.0,71.38333333333334
2026,Female,432.0,71.41666666666667
2026,Male,433.0,71.43333333333334
2026,Female,434.0,71.45
2026,Male,435.0,71.48333333333333
2026,Male,436.0,71.51666666666667
2026,Male,436.0,71.51666666666667
2026,Female,438.0,71.53333333333333
2026,Female,438.0,71.53333333333333
2026,Male,440.0,71.55
2026,Male,440.0,71.55
2026,Male,442.0,71.56666666666666
2026,Male,442.0,71.56666666666666
2026,Male,442.0,71.56666666666666
2026,Male,445.0,71.6
2026,Male,446.0,71.61666666666666
2026,Male,447.0,71.63333333333334
2026,Female,448.0,71.66666666666667
2026,Male,448.0,71.66666666666667
2026,Male,448.0,71.66666666666667
2026,Male,451.0,71.68333333333334
2026,Male,451.0,71.68333333333334
2026,Male,451.0,71.68333333333334
2026,Male,454.0,71.7
2026,Male,455.0,71.71666666666667
2026,Male,455.0,71.71666666666667
2026,Male,457.0,71.73333333333333
2026,Male,458.0,71.75
2026,Male,459.0,71.76666666666667
2026,Male,459.0,71.76666666666667
2026,Male,461.0,71.8
2026,Male,461.0,71.8
2026,Male,463.0,71.81666666666666
2026,Male,464.0,71.83333333333333
2026,Male,465.0,71.85
2026,Female,465.0,71.85
2026,Male,467.0,71.88333333333334
2026,Male,467.0,71.88333333333334
2026,Female,469.0,71.9
2026,Female,469.0,71.9
2026,Male,471.0,71.93333333333334
2026,Male,472.0,71.95
2026,Male,473.0,71.96666666666667
2026,Male,473.0,71.96666666666667
2026,Male,473.0,71.96666666666667
2026,Male,476.0,71.98333333333333
2026,Female,477.0,72.0
2026,Male,478.0,72.01666666666667
2026,Male,478.0,72.01666666666667
2026,Female,480.0,72.03333333333333
2026,Male,480.0,72.03333333333333
2026,Male,480.0,72.03333333333333
2026,Female,480.0,72.03333333333333
2026,Male,484.0,72.05
2026,Male,484.0,72.05
2026,Male,484.0,72.05
2026,Male,484.0,72.05
2026,Male,488.0,72.06666666666666
2026,Female,489.0,72.08333333333333
2026,Male,489.0,72.08333333333333
2026,Male,489.0,72.08333333333333
2026,Male,489.0,72.08333333333333
2026,Male,493.0,72.1
2026,Female,494.0,72.11666666666666
2026,Male,494.0,72.11666666666666
2026,Female,494.0,72.11666666666666
2026,Female,497.0,72.13333333333334
2026,Male,497.0,72.13333333333334
2026,Female,499.0,72.15
2026,Male,500.0,72.18333333333334
2026,Male,500.0,72.18333333333334
2026,Male,502.0,72.2
2026,Male,503.0,72.21666666666667
2026,Male,503.0,72.21666666666667
2026,Female,505.0,72.25
2026,Female,505.0,72.25
2026,Male,507.0,72.26666666666667
2026,Male,508.0,72.28333333333333
2026,Male,509.0,72.3
2026,Male,510.0,72.31666666666666
2026,Male,511.0,72.33333333333333
2026,Female,511.0,72.33333333333333
2026,Male,513.0,72.35
2026,Male,513.0,72.35
2026,Male,515.0,72.38333333333334
2026,Male,516.0,72.43333333333334
2026,Male,517.0,72.46666666666667
2026,Male,517.0,72.46666666666667
2026,Male,517.0,72.46666666666667
2026,Male,520.0,72.48333333333333
2026,Male,521.0,72.5
2026,Female,522.0,72.51666666666667
2026,Male,522.0,72.51666666666667
2026,Male,524.0,72.53333333333333
2026,Male,525.0,72.55
2026,Male,525.0,72.55
2026,Male,527.0,72.56666666666666
2026,Male,528.0,72.58333333333333
2026,Male,529.0,72.6
2026,Male,530.0,72.61666666666666
2026,Male,531.0,72.65
2026,Male,531.0,72.65
2026,Male,533.0,72.68333333333334
2026,Male,534.0,72.7
2026,Male,534.0,72.7
2026,Male,536.0,72.71666666666667
2026,Male,537.0,72.73333333333333
2026,Male,537.0,72.73333333333333
2026,Male,539.0,72.75
2026,Male,540.0,72.76666666666667
2026,Male,540.0,72.76666666666667
2026,Male,540.0,72.76666666666667
2026,Male,543.0,72.78333333333333
2026,Female,544.0,72.8
2026,Male,545.0,72.81666666666666
2026,Male,546.0,72.85
2026,Female,546.0,72.85
2026,Male,546.0,72.85
2026,Male,549.0,72.86666666666666
2026,Male,549.0,72.86666666666666
2026,Male,551.0,72.88333333333334
2026,Male,551.0,72.88333333333334
2026,Male,553.0,72.9
2026,Male,554.0,72.91666666666667
2026,Male,554.0,72.91666666666667
2026,Male,554.0,72.91666666666667
2026,Female,557.0,72.93333333333334
2026,Male,558.0,72.95
2026,Male,558.0,72.95
2026,Male,560.0,72.96666666666667
2026,Female,561.0,72.98333333333333
2026,Male,562.0,73.0
2026,Male,562.0,73.0
2026,Male,564.0,73.01666666666667
2026,Female,565.0,73.03333333333333
2026,Male,566.0,73.05
2026,Female,566.0,73.05
2026,Male,566.0,73.05
2026,Male,566.0,73.05
2026,Male,566.0,73.05
2026,Male,571.0,73.1
2026,Male,571.0,73.1
2026,Male,571.0,73.1
2026,Female,574.0,73.13333333333334
2026,Male,575.0,73.15
2026,Male,575.0,73.15
2026,Male,577.0,73.18333333333334
2026,Male,578.0,73.2
2026,Male,579.0,73.21666666666667
2026,Female,580.0,73.23333333333333
2026,Male,580.0,73.23333333333333
2026,Female,580.0,73.23333333333333
2026,Male,580.0,73.23333333333333
2026,Male,584.0,73.25
2026,Male,585.0,73.26666666666667
2026,Male,586.0,73.28333333333333
2026,Male,586.0,73.28333333333333
2026,Male,586.0,73.28333333333333
2026,Male,589.0,73.3
2026,Male,590.0,73.31666666666666
2026,Male,590.0,73.31666666666666
2026,Male,590.0,73.31666666666666
2026,Male,593.0,73.33333333333333
2026,Male,594.0,73.35
2026,Male,595.0,73.36666666666666
2026,Male,595.0,73.36666666666666
2026,Male,597.0,73.4
2026,Male,598.0,73.41666666666667
2026,Male,599.0,73.45
2026,Male,600.0,73.48333333333333
2026,Male,600.0,73.48333333333333
2026,Male,600.0,73.48333333333333
2026,Male,603.0,73.5
2026,Male,603.0,73.5
2026,Male,605.0,73.51666666666667
2026,Male,606.0,73.53333333333333
2026,Male,606.0,73.53333333333333
2026,Male,608.0,73.55
2026,Male,608.0,73.55
2026,Male,610.0,73.6
2026,Male,611.0,73.63333333333334
2026,Male,611.0,73.63333333333334
2026,Male,613.0,73.65
2026,Male,613.0,73.65
2026,Male,615.0,73.66666666666667
2026,Male,615.0,73.66666666666667
2026,Male,617.0,73.7
2026,Male,617.0,73.7
2026,Male,617.0,73.7
2026,Female,620.0,73.71666666666667
2026,Male,621.0,73.73333333333333
2026,Male,622.0,73.76666666666667
2026,Male,622.0,73.76666666666667
2026,Male,624.0,73.78333333333333
2026,Male,624.0,73.78333333333333
2026,Male,626.0,73.8
2026,Male,626.0,73.8
2026,Male,626.0,73.8
2026,Female,629.0,73.81666666666666
2026,Male,630.0,73.83333333333333
2026,Male,631.0,73.85
2026,Male,631.0,73.85
2026,Male,631.0,73.85
2026,Male,634.0,73.86666666666666
2026,Male,635.0,73.88333333333334
2026,Male,635.0,73.88333333333334
2026,Male,637.0,73.9
2026,Male,637.0,73.9
2026,Male,637.0,73.9
2026,Male,640.0,73.91666666666667
2026,Male,640.0,73.91666666666667
2026,Male,640.0,73.91666666666667
2026,Female,640.0,73.91666666666667
2026,Male,640.0,73.91666666666667
2026,Male,640.0,73.91666666666667
2026,Male,646.0,73.93333333333334
2026,Male,646.0,73.93333333333334
2026,Male,646.0,73.93333333333334
2026,Male,649.0,73.96666666666667
2026,Male,649.0,73.96666666666667
2026,Male,651.0,73.98333333333333
2026,Male,652.0,74.01666666666667
2026,Male,652.0,74.01666666666667
2026,Male,652.0,74.01666666666667
2026,Male,655.0,74.03333333333333
2026,Male,655.0,74.03333333333333
2026,Male,657.0,74.05
2026,Male,657.0,74.05
2026,Female,657.0,74.05
2026,Male,657.0,74.05
2026,Male,661.0,74.08333333333333
2026,Male,661.0,74.08333333333333
2026,Female,663.0,74.11666666666666
2026,Male,663.0,74.11666666666666
2026,Male,663.0,74.11666666666666
2026,Female,666.0,74.13333333333334
2026,Male,666.0,74.13333333333334
2026,Female,668.0,74.15
2026,Female,669.0,74.16666666666667
2026,Male,670.0,74.18333333333334
2026,Male,670.0,74.18333333333334
2026,Male,670.0,74.18333333333334
2026,Male,673.0,74.2
2026,Female,673.0,74.2
2026,Male,675.0,74.23333333333333
2026,Female,676.0,74.25
2026,Male,676.0,74.25
2026,Male,676.0,74.25
2026,Male,679.0,74.28333333333333
2026,Male,680.0,74.3
2026,Male,681.0,74.31666666666666
2026,Male,681.0,74.31666666666666
2026,Male,683.0,74.33333333333333
2026,Male,683.0,74.33333333333333
2026,Male,685.0,74.35
2026,Male,685.0,74.35
2026,Male,685.0,74.35
2026,Female,685.0,74.35
2026,Male,689.0,74.36666666666666
2026,Female,690.0,74.38333333333334
2026,Male,691.0,74.4
2026,Male,692.0,74.41666666666667
2026,Male,692.0,74.41666666666667
2026,Female,694.0,74.43333333333334
2026,Male,695.0,74.45
2026,Male,695.0,74.45
2026,Male,695.0,74.45
2026,Male,698.0,74.48333333333333
2026,Male,698.0,74.48333333333333
2026,Male,700.0,74.5
2026,Male,700.0,74.5
2026,Female,700.0,74.5
2026,Male,700.0,74.5
2026,Male,700.0,74.5
2026,Female,705.0,74.55
2026,Female,705.0,74.55
2026,Male,707.0,74.56666666666666
2026,Male,708.0,74.58333333333333
2026,Male,709.0,74.6
2026,Male,709.0,74.6
2026,Male,709.0,74.6
2026,Male,712.0,74.61666666666666
2026,Male,712.0,74.61666666666666
2026,Male,714.0,74.63333333333334
2026,Male,714.0,74.63333333333334
2026,Male,716.0,74.65
2026,Male,716.0,74.65
2026,Male,718.0,74.68333333333334
